CustomerID,Age,Gender,ItemPurchased,Category,PurchaseAmountUSD,Location,Size,Color,Season,ReviewRating,SubscriptionStatus,ShippingType,DiscountApplied,PromoCodeUsed,PreviousPurchases,PaymentMethod,FrequencyofPurchases
3443,28,"Female","Skirt","Clothing",78,"Michigan","M","Violet","Spring",4.3,"No","Next Day Air","No","No",12,"PayPal","Weekly"
3444,47,"Female","Dress","Clothing",24,"Tennessee","L","Silver","Summer",5,"No","Free Shipping","No","No",28,"Cash","Bi-Weekly"
3445,53,"Female","Pants","Clothing",63,"Rhode Island","S","Green","Summer",3.8,"No","2-Day Shipping","No","No",12,"Bank Transfer","Bi-Weekly"
3448,62,"Female","Sandals","Footwear",58,"Arkansas","M","Blue","Fall",4.3,"No","Express","No","No",3,"Bank Transfer","Bi-Weekly"
3455,55,"Female","Handbag","Accessories",71,"Louisiana","S","Lavender","Fall",4.6,"No","Store Pickup","No","No",15,"PayPal","Bi-Weekly"
3459,68,"Female","Jewelry","Accessories",37,"West Virginia","L","Violet","Spring",3.4,"No","Standard","No","No",24,"Venmo","Quarterly"
NA,44,"Female","Jeans","Clothing",73,"Michigan","L","Olive","Spring",4.5,"No","Standard","No","No",34,"Credit Card","Every 3 Months"
3464,27,"Female","Jewelry","Accessories",27,"Maine","M","Yellow","Fall",2.8,"No","2-Day Shipping","No","No",45,"PayPal","Fortnightly"
3466,19,"Female","Backpack","Accessories",53,"Iowa","M","Gold","Spring",3.4,"No","Standard","No","No",31,"Debit Card","Weekly"
3469,36,"Female","Sunglasses","Accessories",89,"Ohio","S","Indigo","Winter",3.5,"No","Standard","No","No",36,"Debit Card","Quarterly"
3471,19,"Female","Coat","Outerwear",69,"West Virginia","S","Olive","Summer",4.5,"No","Free Shipping","No","No",31,"Cash","Bi-Weekly"
3483,66,"Female","Gloves","Accessories",61,"Hawaii","M","Gold","Winter",3.9,"No","Next Day Air","No","No",35,"Debit Card","Weekly"
3485,44,"Female","Dress","Clothing",75,"Illinois","L","Gray","Fall",4.2,"No","Free Shipping","No","No",13,"Credit Card","Bi-Weekly"
3489,62,"Female","Sweater","Clothing",27,"Delaware","XL","Teal","Spring",4.9,"No","Store Pickup","No","No",7,"Cash","Quarterly"
3490,48,"Female","Dress","Clothing",26,"Idaho","L","Black","Summer",4.6,"No","2-Day Shipping","No","No",32,"PayPal","Every 3 Months"
3493,48,"Female","Gloves","Accessories",65,"South Dakota","M","Turquoise","Fall",4.6,"No","Standard","No","No",48,"Bank Transfer","Annually"
3495,62,"Female","Scarf","Accessories",38,"Washington","M","Silver","Winter",3.5,"No","Free Shipping","No","No",41,"PayPal","Quarterly"
3496,24,"Female","Shorts","Clothing",33,"Georgia","XL","Gray","Spring",2.8,"No","Free Shipping","No","No",14,"Cash","Weekly"
3499,47,"Female","Sandals","Footwear",35,"Kentucky","M","Lavender","Summer",3.8,"No","Standard","No","No",2,"Bank Transfer","Bi-Weekly"
3502,53,"Female","Shoes","Footwear",87,"Nebraska","M","Silver","Fall",4.8,"No","Standard","No","No",43,"Bank Transfer","Weekly"
3503,31,"Female","Backpack","Accessories",62,"Massachusetts","M","Green","Fall",4.7,"No","Next Day Air","No","No",26,"Bank Transfer","Quarterly"
3504,31,"Female","Shirt","Clothing",96,"Nebraska","M","Pink","Spring",3.9,"No","Free Shipping","No","No",39,"Cash","Weekly"
3505,65,"Female","Handbag","Accessories",41,"Hawaii","S","Violet","Fall",4,"No","Next Day Air","No","No",50,"Venmo","Monthly"
3508,46,"Female","Handbag","Accessories",65,"Colorado","S","Purple","Spring",4.2,"No","Store Pickup","No","No",33,"Credit Card","Every 3 Months"
3510,-50,"Female","T-shirt","Clothing",22,"Ohio","L","Brown","Winter",4.3,"No","Next Day Air","No","No",43,"Venmo","Bi-Weekly"
3511,49,"Female","Sneakers","Footwear",96,"Pennsylvania","S","Orange","Fall",4.9,"No","2-Day Shipping","No","No",14,"Venmo","Monthly"
3513,36,"Female","Shirt","Clothing",46,"Kentucky","M","White","Fall",3.4,"No","Free Shipping","No","No",31,"Debit Card","Quarterly"
3514,30,"Female","Blouse","Clothing",74,"Alaska","XL","Charcoal","Spring",4.2,"No","Store Pickup","No","No",29,"Credit Card","Fortnightly"
3522,52,"Female","Shoes","Footwear",50,"Maryland","M","Pink","Winter",3.7,"No","Store Pickup","No","No",35,"Venmo","Weekly"
3525,69,"Female","Pants","Clothing",74,"Michigan","L","Silver","Summer",2.9,"No","Free Shipping","No","No",30,"Credit Card","Monthly"
3526,45,"Female","Sunglasses","Accessories",38,"Wyoming","L","Olive","Winter",3.5,"No","Standard","No","No",47,"Bank Transfer","Annually"
3533,61,"Female","Pants","Clothing",68,"Connecticut","L","Indigo","Fall",4.6,"No","Standard","No","No",12,"Credit Card","Annually"
3534,50,"Female","Sneakers","Footwear",98,"Texas","L","Yellow","Fall",4.7,"No","Standard","No","No",30,"Venmo","Fortnightly"
3536,68,"Female","Shorts","Clothing",51,"Mississippi","M","Red","Summer",5,"No","Express","No","No",20,"Debit Card","Monthly"
3545,64,"Female","Socks","Clothing",55,"Wisconsin","XL","Charcoal","Fall",3.6,"No","2-Day Shipping","No","No",42,"Cash","Every 3 Months"
3553,22,"Female","Sunglasses","Accessories",66,"Kentucky","M","Blue","Winter",2.9,"No","Next Day Air","No","No",3,"PayPal","Quarterly"
3556,25,"Female","Blouse","Clothing",23,"Delaware","L","Silver","Spring",4.6,"No","Next Day Air","No","No",45,"Cash","Quarterly"
3561,18,"Female","Socks","Clothing",96,"Kansas","XL","Violet","Fall",3.5,"No","Express","No","No",5,"Credit Card","Annually"
3563,47,"Female","Sneakers","Footwear",36,"Maryland","M","Cyan","Winter",3.4,"No","Free Shipping","No","No",7,"Bank Transfer","Weekly"
3564,43,"Female","Blouse","Clothing",90,"Maine","M","Green","Summer",4.9,"No","Standard","No","No",8,"Credit Card","Every 3 Months"
3574,43,"Female","Jeans","Clothing",67,"Connecticut","L","Maroon","Fall",4.9,"No","Free Shipping","No","No",27,"PayPal","Monthly"
3576,61,"Female","Coat","Outerwear",95,"Kentucky","M","Violet","Fall",3.7,"No","Express","No","No",49,"Venmo","Bi-Weekly"
3577,29,"Female","Boots","Footwear",24,"Maine","L","Yellow","Spring",3,"No","Express","No","No",12,"Venmo","Bi-Weekly"
3578,66,"Female","Belt","Accessories",35,"Missouri","S","Yellow","Winter",2.6,"No","Standard","No","No",13,"Bank Transfer","Weekly"
3584,52,"Female","Blouse","Clothing",77,"Arizona","L","Brown","Summer",2.7,"No","Store Pickup","No","No",44,"Credit Card","Every 3 Months"
3585,39,"Female","Sneakers","Footwear",52,"Florida","L","Indigo","Fall",4.8,"No","Express","No","No",48,"Debit Card","Monthly"
3589,23,"Female","Sunglasses","Accessories",55,"Michigan","M","Magenta","Spring",3.5,"No","2-Day Shipping","No","No",40,"Cash","Annually"
3594,63,"Female","Sandals","Footwear",80,"Wyoming","M","Black","Spring",4.6,"No","Next Day Air","No","No",24,"PayPal","Monthly"
3597,28,"Female","Hoodie","Clothing",83,"South Carolina","M","Charcoal","Spring",4.3,"No","Standard","No","No",44,"Cash","Fortnightly"
3601,67,"Female","Dress","Clothing",81,"South Carolina","XL","Olive","Spring",2.7,"No","Free Shipping","No","No",25,"Cash","Bi-Weekly"
3603,58,"Female","Skirt","Clothing",36,"Wyoming","S","Magenta","Summer",3.3,"No","Store Pickup","No","No",40,"Debit Card","Quarterly"
3604,45,"Female","Jeans","Clothing",51,"Louisiana","M","Gold","Spring",2.7,"No","Free Shipping","No","No",5,"Cash","Weekly"
3605,63,"Female","Hoodie","Clothing",86,"Louisiana","M","Orange","Fall",3.3,"No","Standard","No","No",17,"Debit Card","Annually"
3607,41,"Female","Sandals","Footwear",90,"Minnesota","XL","Purple","Fall",4.8,"No","Express","No","No",41,"Venmo","Annually"
3609,24,"Female","Gloves","Accessories",56,"Tennessee","M","Cyan","Fall",4.3,"No","Next Day Air","No","No",2,"Cash","Every 3 Months"
3617,42,"Female","Hoodie","Clothing",23,"Wisconsin","L","Purple","Winter",3.3,"No","Store Pickup","No","No",33,"Debit Card","Fortnightly"
3620,44,"Female","Scarf","Accessories",75,"North Carolina","S","Magenta","Winter",4.9,"No","2-Day Shipping","No","No",50,"Venmo","Weekly"
3628,39,"Female","Belt","Accessories",54,"Delaware","M","Silver","Winter",3.3,"No","Next Day Air","No","No",48,"Cash","Every 3 Months"
3631,65,"Female","Hat","Accessories",73,"Oklahoma","M","Lavender","Winter",4.8,"No","Store Pickup","No","No",29,"Cash","Weekly"
3633,27,"Female","Sneakers","Footwear",73,"Utah","L","Green","Spring",3.2,"No","Express","No","No",3,"Debit Card","Quarterly"
3634,39,"Female","Gloves","Accessories",51,"Montana","M","Orange","Spring",2.8,"No","Free Shipping","No","No",1,"Bank Transfer","Bi-Weekly"
3638,32,"Female","Boots","Footwear",66,"Utah","L","Yellow","Winter",3.6,"No","Express","No","No",32,"Credit Card","Fortnightly"
3644,53,"Female","Scarf","Accessories",96,"Tennessee","XL","Magenta","Fall",3.2,"No","Standard","No","No",47,"Debit Card","Annually"
3645,35,"Female","Blouse","Clothing",32,"Arkansas","M","Violet","Winter",2.6,"No","Next Day Air","No","No",18,"Venmo","Weekly"
3647,69,"Female","Jewelry","Accessories",68,"Nevada","M","Maroon","Spring",5,"No","2-Day Shipping","No","No",39,"Debit Card","Fortnightly"
3649,31,"Female","Skirt","Clothing",67,"New York","M","White","Winter",5,"No","Free Shipping","No","No",45,"Cash","Bi-Weekly"
3651,51,"Female","Jeans","Clothing",60,"Ohio","M","Silver","Summer",3.5,"No","2-Day Shipping","No","No",3,"PayPal","Annually"
3652,20,"Female","Handbag","Accessories",32,"Arizona","M","Yellow","Spring",3.8,"No","Express","No","No",5,"Venmo","Every 3 Months"
3658,58,"Female","Shoes","Footwear",82,"Alabama","L","Gold","Winter",3.7,"No","Express","No","No",1,"Debit Card","Every 3 Months"
3660,27,"Female","Sandals","Footwear",77,"Illinois","S","Gray","Fall",4.9,"No","Store Pickup","No","No",46,"Bank Transfer","Annually"
3664,65,"Female","Backpack","Accessories",59,"Florida","M","Green","Summer",4.4,"No","Express","No","No",49,"Credit Card","Weekly"
3668,51,"Female","Pants","Clothing",45,"Washington","L","Cyan","Fall",2.6,"No","Next Day Air","No","No",20,"Venmo","Monthly"
3669,59,"Female","Blouse","Clothing",71,"Michigan","XL","Magenta","Summer",3.2,"No","Store Pickup","No","No",18,"Venmo","Annually"
3670,25,"Female","Socks","Clothing",52,"Washington","S","Silver","Fall",4.6,"No","Store Pickup","No","No",43,"PayPal","Quarterly"
3674,32,"Female","Socks","Clothing",28,"Rhode Island","M","Pink","Summer",4.2,"No","2-Day Shipping","No","No",31,"Bank Transfer","Fortnightly"
3680,53,"Female","Coat","Outerwear",91,"Idaho","M","Violet","Summer",2.5,"No","Store Pickup","No","No",5,"Cash","Bi-Weekly"
3681,22,"Female","Sunglasses","Accessories",36,"Iowa","S","Blue","Winter",2.9,"No","Standard","No","No",30,"Debit Card","Quarterly"
3688,34,"Female","Shirt","Clothing",44,"Arkansas","L","Lavender","Summer",2.9,"No","Next Day Air","No","No",28,"Bank Transfer","Every 3 Months"
3690,47,"Female","Jewelry","Accessories",30,"South Carolina","L","Red","Fall",4.5,"No","Standard","No","No",8,"Bank Transfer","Quarterly"
3691,24,"Female","Blouse","Clothing",23,"Kansas","S","Violet","Fall",3.7,"No","Store Pickup","No","No",4,"Bank Transfer","Bi-Weekly"
3693,59,"Female","Coat","Outerwear",34,"Alabama","L","Turquoise","Spring",4.8,"No","Free Shipping","No","No",29,"Cash","Fortnightly"
3695,45,"Female","Sweater","Clothing",41,"Rhode Island","M","Blue","Winter",2.6,"No","Express","No","No",11,"PayPal","Bi-Weekly"
3702,46,"Female","Sandals","Footwear",66,"New Mexico","M","Charcoal","Spring",4.5,"No","Store Pickup","No","No",36,"Cash","Annually"
3708,35,"Female","Gloves","Accessories",79,"Illinois","M","Gold","Fall",3.4,"No","2-Day Shipping","No","No",19,"Venmo","Weekly"
3712,69,"Female","Hat","Accessories",62,"Texas","XL","Peach","Fall",3.2,"No","Free Shipping","No","No",33,"Cash","Annually"
3716,63,"Female","Sunglasses","Accessories",34,"Nebraska","S","Orange","Fall",3.4,"No","Free Shipping","No","No",2,"Bank Transfer","Monthly"
3721,21,"Female","Hat","Accessories",56,"South Carolina","M","Peach","Fall",3.6,"No","Free Shipping","No","No",13,"Credit Card","Quarterly"
3723,23,"Female","Jacket","Outerwear",34,"Kentucky","XL","Yellow","Fall",4,"No","Standard","No","No",1,"Credit Card","Fortnightly"
3727,47,"Female","Belt","Accessories",85,"Idaho","XL","Orange","Fall",4.3,"No","Next Day Air","No","No",36,"Debit Card","Every 3 Months"
3737,42,"Female","Jeans","Clothing",56,"Idaho","M","Red","Spring",4.6,"No","Store Pickup","No","No",2,"PayPal","Every 3 Months"
3738,19,"Female","Jewelry","Accessories",23,"Kentucky","S","Maroon","Winter",4.9,"No","Free Shipping","No","No",43,"PayPal","Bi-Weekly"
3743,56,"Female","Shirt","Clothing",80,"Maryland","M","Gray","Fall",4.4,"No","Standard","No","No",50,"Credit Card","Bi-Weekly"
3745,24,"Female","Hoodie","Clothing",51,"New Jersey","M","Gray","Summer",2.7,"No","Next Day Air","No","No",26,"Bank Transfer","Fortnightly"
3747,53,"Female","Coat","Outerwear",99,"Idaho","XL","Cyan","Summer",2.6,"No","Next Day Air","No","No",49,"PayPal","Monthly"
3751,42,"Female","Hoodie","Clothing",88,"Arizona","M","Gold","Fall",3.1,"No","Free Shipping","No","No",5,"PayPal","Monthly"
3754,39,"Female","Sunglasses","Accessories",26,"Louisiana","S","Turquoise","Winter",4.2,"No","Next Day Air","No","No",22,"Bank Transfer","Fortnightly"
3759,61,"Female","Sandals","Footwear",54,"Indiana","S","Black","Spring",2.7,"No","Store Pickup","No","No",23,"Bank Transfer","Quarterly"
3760,44,"Female","Sneakers","Footwear",61,"Missouri","M","Pink","Spring",3.5,"No","Store Pickup","No","No",30,"Venmo","Quarterly"
3762,60,"Female","Backpack","Accessories",30,"Nevada","M","Green","Summer",2.8,"No","Next Day Air","No","No",3,"Venmo","Every 3 Months"
3764,27,"Female","Shirt","Clothing",24,"Oklahoma","XL","Red","Winter",4.5,"No","Standard","No","No",38,"Cash","Every 3 Months"
3768,59,"Female","Shorts","Clothing",51,"New York","XL","Black","Summer",3.1,"No","Free Shipping","No","No",10,"Bank Transfer","Fortnightly"
3770,51,"Female","Gloves","Accessories",87,"Arizona","L","Green","Summer",3.6,"No","Standard","No","No",31,"Venmo","Annually"
3775,57,"Female","Gloves","Accessories",83,"Alaska","S","Cyan","Winter",3.9,"No","Standard","No","No",48,"PayPal","Fortnightly"
3776,41,"Female","Belt","Accessories",63,"South Dakota","S","Pink","Spring",2.7,"No","2-Day Shipping","No","No",45,"Cash","Quarterly"
3778,43,"Female","Shorts","Clothing",-751,"Utah","M","Maroon","Fall",4.3,"No","Express","No","No",9,"Cash","Weekly"
3782,52,"Female","Boots","Footwear",99,"Tennessee","M","Pink","Winter",3.7,"No","Standard","No","No",40,"PayPal","Fortnightly"
3783,40,"Female","Jacket","Outerwear",45,"Alabama","L","Orange","Spring",2.8,"No","Free Shipping","No","No",42,"PayPal","Fortnightly"
3784,39,"Female","Gloves","Accessories",66,"Maine","XL","Orange","Summer",3.2,"No","Free Shipping","No","No",17,"Debit Card","Fortnightly"
3787,31,"Female","Boots","Footwear",47,"Tennessee","L","Yellow","Fall",3.6,"No","2-Day Shipping","No","No",22,"Venmo","Weekly"
3789,43,"Female","Hat","Accessories",65,"Kansas","XL","Teal","Spring",3.2,"No","Next Day Air","No","No",27,"Debit Card","Monthly"
3795,44,"Female","Scarf","Accessories",82,"South Dakota","M","Violet","Summer",3.6,"No","2-Day Shipping","No","No",27,"Venmo","Weekly"
3797,-40,"Female","Shorts","Clothing",81,"Utah","M","Lavender","Fall",3.2,"No","Free Shipping","No","No",47,"Bank Transfer","Quarterly"
3798,68,"Female","Sunglasses","Accessories",44,"California","M","Gray","Summer",2.5,"No","Next Day Air","No","No",20,"Cash","Quarterly"
3800,60,"Female","Jacket","Outerwear",26,"Oklahoma","L","Violet","Winter",2.6,"No","Store Pickup","No","No",13,"Credit Card","Monthly"
3803,70,"Female","Scarf","Accessories",72,"Illinois","S","Turquoise","Spring",3.2,"No","2-Day Shipping","No","No",1,"Bank Transfer","Monthly"
3804,48,"Female","Handbag","Accessories",55,"Connecticut","M","Violet","Spring",3.6,"No","Standard","No","No",14,"Debit Card","Weekly"
3807,18,"Female","Boots","Footwear",71,"Missouri","M","Teal","Spring",3,"No","Standard","No","No",41,"PayPal","Weekly"
3809,33,"Female","Socks","Clothing",28,"Washington","M","Pink","Winter",4.7,"No","Express","No","No",6,"Debit Card","Bi-Weekly"
3813,50,"Female","Skirt","Clothing",75,"Michigan","M","Pink","Spring",2.8,"No","Next Day Air","No","No",7,"Bank Transfer","Every 3 Months"
3815,45,"Female","Dress","Clothing",95,"Michigan","M","Orange","Winter",4.2,"No","Free Shipping","No","No",26,"Bank Transfer","Every 3 Months"
3819,70,"Female","Sneakers","Footwear",41,"Oregon","XL","Indigo","Winter",3.8,"No","Free Shipping","No","No",42,"Cash","Monthly"
3820,36,"Female","Pants","Clothing",99,"Arkansas","S","Gold","Spring",2.9,"No","Express","No","No",45,"Cash","Quarterly"
3821,34,"Female","Belt","Accessories",65,"New Hampshire","M","Purple","Winter",5,"No","Standard","No","No",34,"Debit Card","Quarterly"
3825,54,"Female","Shorts","Clothing",26,"Georgia","M","Olive","Summer",4,"No","Free Shipping","No","No",31,"Credit Card","Quarterly"
3826,49,"Female","Shorts","Clothing",35,"Hawaii","L","Green","Fall",4.1,"No","Express","No","No",47,"Debit Card","Fortnightly"
3827,50,"Female","Jacket","Outerwear",31,"Montana","M","Gray","Summer",4,"No","Express","No","No",25,"Bank Transfer","Annually"
3829,42,"Female","Blouse","Clothing",82,"Mississippi","M","Charcoal","Spring",3.4,"No","Free Shipping","No","No",8,"Cash","Weekly"
3835,43,"Female","Hoodie","Clothing",59,"Tennessee","M","Magenta","Winter",4.1,"No","2-Day Shipping","No","No",17,"Cash","Quarterly"
3836,58,"Female","Sandals","Footwear",58,"Pennsylvania","L","Silver","Winter",2.6,"No","Express","No","No",28,"PayPal","Bi-Weekly"
3840,66,"Female","Sandals","Footwear",-104,"Connecticut","M","Peach","Spring",3.9,"No","Free Shipping","No","No",14,"Venmo","Quarterly"
3841,30,"Female","Jeans","Clothing",42,"Idaho","M","Turquoise","Spring",3.7,"No","Express","No","No",5,"Venmo","Fortnightly"
3854,61,"Female","Sunglasses","Accessories",76,"Tennessee","M","Lavender","Fall",4,"No","Store Pickup","No","No",49,"Debit Card","Bi-Weekly"
3855,57,"Female","T-shirt","Clothing",20,"Florida","M","Black","Spring",4.2,"No","Free Shipping","No","No",4,"Venmo","Annually"
3857,39,"Female","Sandals","Footwear",78,"Virginia","S","Brown","Summer",2.5,"No","Free Shipping","No","No",8,"Debit Card","Quarterly"
3863,56,"Female","Shirt","Clothing",49,"Idaho","L","Turquoise","Winter",2.8,"No","Next Day Air","No","No",9,"Venmo","Monthly"
3867,58,"Female","Hat","Accessories",32,"Alaska","M","Beige","Winter",3.3,"No","2-Day Shipping","No","No",33,"Credit Card","Fortnightly"
3869,18,"Female","Dress","Clothing",29,"Maryland","XL","Magenta","Winter",3.3,"No","2-Day Shipping","No","No",9,"Cash","Annually"
3871,61,"Female","Sandals","Footwear",46,"Ohio","L","Lavender","Fall",3.2,"No","Next Day Air","No","No",19,"Cash","Every 3 Months"
3876,63,"Female","Hat","Accessories",51,"New Hampshire","M","Pink","Winter",3.3,"No","2-Day Shipping","No","No",21,"Credit Card","Annually"
3877,60,"Female","Shoes","Footwear",85,"Wisconsin","S","Cyan","Fall",2.6,"No","2-Day Shipping","No","No",7,"Cash","Annually"
3878,28,"Female","Hoodie","Clothing",96,"Nevada","M","Olive","Spring",4.2,"No","Next Day Air","No","No",46,"Debit Card","Monthly"
3881,42,"Female","Shirt","Clothing",20,"Massachusetts","M","Red","Winter",3.9,"No","Free Shipping","No","No",40,"PayPal","Monthly"
3882,56,"Female","Scarf","Accessories",25,"Georgia","L","Silver","Spring",2.8,"No","2-Day Shipping","No","No",17,"Debit Card","Weekly"
3888,40,"Female","Shirt","Clothing",34,"Kansas","M","Charcoal","Spring",2.7,"No","Express","No","No",1,"Credit Card","Quarterly"
3892,36,"Female","Dress","Clothing",30,"Colorado","L","Peach","Winter",4.7,"No","Free Shipping","No","No",6,"Bank Transfer","Quarterly"
3895,66,"Female","Skirt","Clothing",78,"Connecticut","L","White","Spring",3.9,"No","2-Day Shipping","No","No",44,"Credit Card","Every 3 Months"
